Event,StartRow,FailRow,EndRow,SlipDuration,Stiffness,NptsStiffness,StiffnessIntercept,FailTime,FailDisplacement,50_Mean_Velocity,Peak_Velocity
149,2682382,2690357,2690770,0.420000,0.000669,3342,-14.223429,5310.030000,22314.000000,8.982213,1313.339921
150,2690770,2698798,2699226,0.430000,0.000602,5111,-12.790894,5318.470000,22398.100000,3.013834,1608.794466
151,2699226,2707493,2707980,0.490000,0.000687,3121,-14.755347,5327.170000,22485.600000,2.766798,1459.782609
152,2707980,2716125,2716385,0.260000,0.000601,5284,-12.868879,5335.800000,22571.500000,-1.828063,1490.217391
153,2716385,2724707,2725019,0.320000,0.000614,4877,-13.221608,5344.380000,22656.500000,-3.178524,1531.818182
154,2725019,2733566,2733861,0.300000,0.000600,6042,-12.944026,5353.240000,22744.900000,-0.000000,1618.972332
155,2733861,2742031,2742477,0.440000,0.000598,5668,-12.968456,5361.710000,22829.600000,10.375494,1507.707510
156,2742477,2750468,2750920,0.460000,0.000614,4832,-13.372104,5370.140000,22913.500000,11.660079,1507.707510
157,2750920,2759333,2759690,0.360000,0.000607,5137,-13.256006,5379.010000,23002.200000,11.968874,1560.276680
158,2759690,2767672,2768403,0.730000,0.000629,4500,-13.820225,5387.350000,23086.300000,5.711462,1554.644269
159,2768403,2776334,2776947,0.610000,0.000605,5284,-13.330160,5396.010000,23172.300000,6.577322,1322.035573
160,2776947,2784851,2785273,0.420000,0.000596,5389,-13.175689,5404.530000,23257.200000,15.909091,1324.604743
161,2785273,2793133,2793541,0.410000,0.000628,3865,-13.970145,5412.810000,23339.600000,2.454753,1285.276680
162,2793541,2801345,2801726,0.380000,0.000627,4320,-13.980530,5421.020000,23422.500000,0.185277,1436.067194
163,2801726,2809833,2810283,0.450000,0.000573,6222,-12.779912,5429.510000,23506.500000,6.982872,1536.956522
164,2810283,2818471,2819046,0.570000,0.000615,5022,-13.803225,5438.150000,23592.500000,4.589372,1659.090909
165,2819046,2827636,2827944,0.310000,0.000618,4998,-13.933041,5447.310000,23684.600000,-0.000000,1522.134387
166,2827944,2836168,2836664,0.500000,0.000657,3366,-14.912452,5455.840000,23769.000000,0.527009,1560.177866
167,2836664,2845162,2845593,0.430000,0.000628,4571,-14.295258,5464.840000,23859.100000,5.418314,1631.126482
168,2845593,2854081,2854522,0.440000,0.000618,5246,-14.097632,5473.760000,23947.800000,2.905138,1427.569170
169,2854522,2862547,2863008,0.460000,0.000598,5115,-13.676801,5482.220000,24032.300000,2.394345,1382.411067
170,2863008,2870952,2871387,0.430000,0.000603,4928,-13.841062,5490.630000,24116.300000,-2.532115,1488.339921
171,2871387,2879545,2880144,0.600000,0.000585,5955,-13.457956,5499.220000,24202.800000,11.067194,1525.691700
172,2880144,2888633,2889137,0.500000,0.000658,3793,-15.282334,5508.310000,24293.400000,4.347826,1622.035573
173,2889137,2897167,2897919,0.760000,0.000803,1412,-18.866270,5516.840000,24378.400000,10.210804,1571.343874
174,2897919,2906043,2906401,0.360000,0.000627,4383,-14.637509,5525.720000,24467.000000,3.248518,1375.988142
175,2906401,2914559,2914940,0.380000,0.000603,4918,-14.102338,5534.240000,24552.300000,0.364377,1149.604743
176,2914940,2922792,2923073,0.280000,0.000671,2574,-15.836333,5542.470000,24633.500000,-0.000000,1320.059289
177,2923073,2931458,2931828,0.370000,0.000573,6143,-13.477999,5551.130000,24720.000000,6.764283,1319.268775
178,2931828,2940046,2940374,0.330000,0.000616,4497,-14.572500,5559.720000,24806.000000,-0.527009,1331.818182
179,2940374,2948345,2948914,0.570000,0.000599,4834,-14.207487,5568.020000,24888.800000,2.322134,1251.284585
180,2948914,2956955,2957413,0.460000,0.000594,5076,-14.128768,5576.630000,24974.400000,2.193676,1468.774704
181,2957413,2965539,2965960,0.420000,0.000625,4268,-14.963450,5585.220000,25060.800000,5.335968,1570.849802
182,2965960,2974339,2974793,0.450000,0.000633,3998,-15.214759,5594.020000,25148.100000,6.916996,1602.667984
183,2974793,2983354,2983653,0.300000,0.000600,5552,-14.435915,5603.030000,25238.200000,8.201581,1610.671937
184,2983653,2992342,2992735,0.390000,0.000600,5710,-14.499850,5612.020000,25327.800000,3.989625,1565.118577
185,2992735,3000947,3001399,0.460000,0.000616,4882,-14.958179,5620.620000,25413.300000,0.155280,1455.237154
186,3001399,3009658,3010158,0.500000,0.000601,5282,-14.642061,5629.330000,25500.500000,2.046866,1556.719368
187,3010158,3018560,3018924,0.360000,0.000648,3973,-15.885237,5638.240000,25589.300000,11.304348,1765.019763
188,3018924,3027588,3028028,0.440000,0.000621,5291,-15.257670,5647.260000,25679.200000,-0.494071,1557.806324
189,3028028,3036381,3036926,0.540000,0.000588,6061,-14.449394,5656.060000,25767.300000,0.927334,1209.683794
190,3036926,3044733,3045277,0.540000,0.000607,4348,-14.985438,5664.410000,25850.300000,3.837286,1374.901186
191,3045277,3053197,3053527,0.330000,0.000591,4910,-14.630512,5672.870000,25934.700000,-0.451722,1549.407115
192,3053527,3062036,3062656,0.620000,0.000616,4811,-15.331996,5681.710000,26023.000000,0.719932,1693.774704
193,3062656,3070818,3071629,0.820000,0.000587,5682,-14.639290,5690.490000,26111.400000,3.469477,1450.494071
194,3071629,3079327,3079995,0.670000,0.000611,4173,-15.314912,5699.000000,26195.700000,6.192358,1575.494071
195,3079995,3088200,3088758,0.550000,0.000611,4778,-15.367025,5707.880000,26284.100000,1.202240,1673.221344
196,3088758,3097167,3097661,0.500000,0.000606,5215,-15.294607,5716.840000,26373.500000,1.442688,1738.932806
197,3097661,3106153,3106691,0.540000,0.000602,5463,-15.224894,5725.830000,26463.200000,3.129117,1666.699605
198,3106691,3114901,3115406,0.500000,0.000609,5096,-15.477015,5734.580000,26550.700000,4.693676,1932.509881
199,3115406,3123983,3124595,0.610000,0.000918,928,-23.738142,5743.660000,26641.700000,3.557312,1865.118577
200,3124595,3133068,3133646,0.580000,0.000590,6146,-15.073651,5752.740000,26732.200000,2.193676,1859.584980
201,3133646,3142154,3142727,0.570000,0.000597,6181,-15.324925,5761.830000,26822.700000,2.964427,1815.810277
202,3142727,3151303,3151839,0.540000,0.000619,5350,-15.974922,5770.980000,26913.900000,10.589592,1637.845850
203,3151839,3159877,3160392,0.520000,0.000602,5622,-15.560116,5779.550000,27000.000000,5.830040,1746.245059
204,3160392,3168970,3169595,0.620000,0.000601,5869,-15.594377,5788.650000,27090.300000,5.378317,1463.833992
205,3169595,3177343,3177962,0.620000,0.000588,5502,-15.284208,5797.020000,27173.800000,0.451722,1381.620553
206,3177962,3186122,3186639,0.520000,0.000592,5751,-15.442669,5805.800000,27261.600000,0.155280,1394.268775
207,3186639,3194357,3194879,0.530000,0.000612,4675,-16.053345,5814.030000,27344.000000,4.117260,1381.126482
208,3194879,3202899,3203507,0.600000,0.000606,4770,-15.939266,5822.580000,27428.700000,11.550285,1356.422925
